Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/x_position Max,evaluation/env_infos/final/x_position Mean,evaluation/env_infos/final/x_position Min,evaluation/env_infos/final/x_position Std,evaluation/env_infos/final/x_velocity Max,evaluation/env_infos/final/x_velocity Mean,evaluation/env_infos/final/x_velocity Min,evaluation/env_infos/final/x_velocity Std,evaluation/env_infos/initial/x_position Max,evaluation/env_infos/initial/x_position Mean,evaluation/env_infos/initial/x_position Min,evaluation/env_infos/initial/x_position Std,evaluation/env_infos/initial/x_velocity Max,evaluation/env_infos/initial/x_velocity Mean,evaluation/env_infos/initial/x_velocity Min,evaluation/env_infos/initial/x_velocity Std,evaluation/env_infos/x_position Max,evaluation/env_infos/x_position Mean,evaluation/env_infos/x_position Min,evaluation/env_infos/x_position Std,evaluation/env_infos/x_velocity Max,evaluation/env_infos/x_velocity Mean,evaluation/env_infos/x_velocity Min,evaluation/env_infos/x_velocity Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/x_position Max,exploration/env_infos/final/x_position Mean,exploration/env_infos/final/x_position Min,exploration/env_infos/final/x_position Std,exploration/env_infos/final/x_velocity Max,exploration/env_infos/final/x_velocity Mean,exploration/env_infos/final/x_velocity Min,exploration/env_infos/final/x_velocity Std,exploration/env_infos/initial/x_position Max,exploration/env_infos/initial/x_position Mean,exploration/env_infos/initial/x_position Min,exploration/env_infos/initial/x_position Std,exploration/env_infos/initial/x_velocity Max,exploration/env_infos/initial/x_velocity Mean,exploration/env_infos/initial/x_velocity Min,exploration/env_infos/initial/x_velocity Std,exploration/env_infos/x_position Max,exploration/env_infos/x_position Mean,exploration/env_infos/x_position Min,exploration/env_infos/x_position Std,exploration/env_infos/x_velocity Max,exploration/env_infos/x_velocity Mean,exploration/env_infos/x_velocity Min,exploration/env_infos/x_velocity Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls 
127,0.99171674,0.016701657,-0.9294014,0.71458715,14.354858519370062,18,30.093492475326762,14.354858519370062,4.232404001685254,6.23624436262175,0.9380792189699254,0.26610448336628334,-0.7336495867311241,0.3174945167134829,-0.16474980366979808,-0.3159605886835576,-0.5114999124882148,0.11306740615996592,-0.42228929071377524,-0.8743334559783175,-1.357639308123014,0.2879885295469994,0.0007065540131086839,-0.004275549461000046,-0.008319192695515124,0.0030201720242374517,-0.433468664607237,-0.4635902731508643,-0.477326651561106,0.012819296305875123,0.0007065540131086839,-0.1731255923641806,-0.5114999124882148,0.10410209719783056,-0.061113468422309414,-0.7308300341580536,-1.732331844860244,0.3173385871044488,5830,123629,73,53.94444444444444,31,13.978047162216036,0.9993356,0.014591734,-0.99823135,0.74023294,9.11162454076703,28,22.339220219197685,9.11162454076703,-1.7100122743390598,6.013018981398643,1.0907731279645796,0.25512548714147687,-1.1743123413783163,0.36306465800476656,-0.11341110690017718,-0.21171653179375563,-0.6237445160571491,0.10853982044903078,-0.225103861521022,-0.6715606067311503,-1.6509014126334098,0.3162246023711781,0.00149172310085426,-0.003436142053285323,-0.008080061080147555,0.0031958296385177468,-0.35527174434458986,-0.45015008423145025,-0.5060626518514819,0.035447279218021314,0.00149172310085426,-0.13853344130241194,-0.6237445160571491,0.09417078621660843,0.09211273353441907,-0.7415855664501266,-2.1715480405551046,0.36312471819528236,5465,129000,76,35.714285714285715,18,16.117552860285013,129000,0.004861299999902258,21.551854600008028,1.178201700000045,2.288710899999842,0.020353099999738333,18.059549600008722,0.00010759999986476032,3747.8798668000886,7.039999991320656e-05,1489.8394775390625,8.727899551391602,20.194767,4.8054485,-4.957651,6.1290665,-1701255.9,1983423.6,1534488.4,0.11776992,509751.88,1962373.4,1539630.8,456141.12,370489.9,1976226.8,1539991.2,459844.44,368229.1,68683270000.0,68128387000.0,128000
128,0.99152195,0.021336542,-0.91466653,0.62845206,20.727793918727254,20,30.208488589791628,20.727793918727254,8.584312971278692,5.946471935782258,1.1441298604281132,0.43273056197760446,-0.5354837359290057,0.2730263372450008,-0.12814137893806649,-0.21671112633771195,-0.3076157540783467,0.055378103366245185,-0.19714744915957233,-0.5411875597454793,-0.9117219696758022,0.16352220453253383,0.001344467338552492,-0.0038285779143376886,-0.007729681273100977,0.0026708738600353054,-0.4247125206656998,-0.4482474775812778,-0.4631956360932471,0.009639793944394476,0.001344467338552492,-0.13245388598076888,-0.3076157540783467,0.06672177403161901,0.14421310342564025,-0.5648969943737591,-1.5353223098765545,0.2730162828831453,5850,124587,67,47.9,25,12.193850909372314,0.9989727,0.014624272,-0.9942413,0.7351216,11.909021930889912,25,27.44215537444933,11.909021930889912,2.686086443729972,7.711447873233911,1.2210469579349619,0.29772554827224773,-1.1229632309477222,0.35794847530689905,-0.11404845714035161,-0.22320627405739327,-0.4726565149992969,0.08690335759048527,-0.2063246765762576,-0.7559949408752604,-1.2823484884661174,0.31690613031601833,0.0008529667281210491,-0.0027952415101900243,-0.008191491028879444,0.0025859677747584004,-0.05024389336485472,-0.40985076100213474,-0.4949453122906223,0.09585735143827863,0.0008529667281210491,-0.1331856284406453,-0.4726565149992969,0.08158033566781107,0.2214790782283406,-0.6990307457350635,-2.1179127853910815,0.35793160442396516,5490,130000,74,40.0,18,15.049252473129688,130000,0.008028199999898789,21.69502600000078,1.0405805000000328,2.403005000000121,0.01119779999999082,18.231998600001134,0.00013199999966673204,3770.559783000087,8.389999993596575e-05,1533.3363037109375,-9.691926956176758,24.305387,7.32129,-4.4869776,7.7734294,-1677603.0,2240018.8,1590289.6,0.11487097,466273.2,2136805.5,1588503.6,493972.12,365789.12,2098601.0,1590522.0,514661.4,363397.78,65454637000.0,65541513000.0,129000
129,0.9914163,0.01826027,-0.9131195,0.65228957,17.167023196030335,20,30.190134461251862,17.167023196030335,9.706227351363003,5.784767059009036,1.016463318652942,0.36760220976510355,-0.6189986818191838,0.2894262859862631,-0.1630293005223751,-0.23493170658529255,-0.39653490227419474,0.07137279529946645,-0.25703104840540947,-0.6439615215542476,-1.2310692579720062,0.27715882937528336,0.0013791572165443714,-0.003274414449457109,-0.008068301348141798,0.0030496163621535144,-0.43054409347075695,-0.4565018904670037,-0.4717750091240987,0.011241234866508782,0.0013791572165443714,-0.13512310743077569,-0.39653490227419474,0.07529552206230734,0.01685486004455311,-0.6298428995170541,-1.6175823257324529,0.2896093071779894,5870,125521,65,46.7,32,9.854440623394105,0.9993407,0.022857983,-0.99836975,0.72796106,13.496319710642425,23,34.523810303763646,13.496319710642425,1.1477824250184518,9.479790903201208,1.4240962711448661,0.31041535334477577,-1.5052193844221047,0.3451297062091774,-0.10713362763988218,-0.23890836522169714,-0.42963504351558834,0.08671738166665985,-0.2649008307824899,-0.7758144814446958,-1.5118438191636245,0.28057100552769537,0.002012540097308496,-0.0035659072816789654,-0.008042477323735196,0.0031025883739844574,-0.19662632969273106,-0.4257557157485352,-0.5057402245396373,0.0774762701130851,0.002012540097308496,-0.14372875109790187,-0.42963504351558834,0.08402891744125587,0.4263965905780785,-0.6864019480397686,-2.503683903446,0.3450780828512468,5513,131000,78,43.47826086956522,14,17.888226794318953,131000,0.004591500000060478,21.215910899998107,1.0879102999997485,2.2662952999999106,0.005988599999909638,17.850904899998568,0.00015200000007098424,3792.733381100081,6.829999983892776e-05,1614.231689453125,-11.133955001831055,22.835026,7.5073147,-6.5224104,6.7349577,-1814785.6,2132265.2,1684219.8,0.13711135,474616.4,2083190.2,1686673.8,793946.56,291838.3,2073039.2,1686533.2,781736.1,291914.94,104112540000.0,103255750000.0,130000
130,0.9892704,0.014876993,-0.899598,0.6231699,14.006421682576367,27,24.345370365390636,14.006421682576367,8.180783518306423,3.6066667721744845,1.0468005153136926,0.3804561221625371,-0.6385466323531725,0.31809106830009926,-0.13047064142032178,-0.18146344537095682,-0.2921578046112058,0.034069962290684125,-0.3482437913595072,-0.5208171096492415,-0.8244361106225297,0.1033589853049067,0.0013036921416617645,-0.0032717064564340686,-0.00870146134807486,0.0030035864900676682,-0.42635383875617927,-0.4485967228385534,-0.4671572179786768,0.013750629966161448,0.0013036921416617645,-0.11325864637748205,-0.2921578046112058,0.05505947254029287,0.04700571091944758,-0.6172125053854682,-1.6374410430825808,0.31803528997686364,5897,126515,61,36.81481481481482,25,7.438822273556366,0.9987428,0.011027262,-0.9900866,0.7351048,9.589077878397609,27,25.832355581456994,9.589077878397609,-0.8174389486172111,6.473229020634388,1.1939691788662044,0.2589051027167355,-1.004287297927097,0.3788674583585389,-0.06556950910347045,-0.21967981397757694,-0.7211649144769349,0.1187570415844752,-0.32254737245339565,-0.8163905749105753,-1.7758082826451331,0.3483032646761345,0.0019464286023908697,-0.0044354435610191685,-0.008509265713299265,0.002640656954183187,-0.19937312359164308,-0.4223016093163887,-0.5160576321156979,0.07619979223861081,0.0019464286023908697,-0.14070689101219522,-0.7211649144769349,0.1025659282391251,0.1982261430729,-0.7378518936074251,-2.0005586783515965,0.3788416532750699,5540,132000,98,37.03703703703704,7,17.777391971122327,132000,0.004713299999821174,21.12049239998896,1.03368300000011,2.2843354000001455,0.006928599999810103,17.790610199989715,0.00013569999964602175,3814.8092741000687,8.619999971415382e-05,1637.0419921875,3.3376595973968506,19.630648,5.5490046,-1.5581832,6.0650606,-1930739.2,2198018.0,1765109.8,0.2559127,467688.22,2219023.5,1794540.0,936710.3,320317.22,2208371.8,1793849.5,922954.4,319956.4,96658930000.0,98310240000.0,131000
131,0.99182457,0.013729682,-0.92142135,0.69750166,12.161943814131854,25,21.91179269162881,12.161943814131854,4.263639318304826,5.368725255798379,0.9533747028470072,0.31409978858811616,-0.6710873611585717,0.3237935109012865,-0.1304240940085963,-0.21142513010900843,-0.42746025388277825,0.0840836323913339,-0.26127725674657265,-0.6241519423217047,-1.248471842921081,0.25551427297043583,0.0010323331132141345,-0.0035320085205639874,-0.008295239952718685,0.002456867351554974,-0.429048425266782,-0.45834652163392464,-0.4733934048313034,0.01258047935628459,0.0010323331132141345,-0.13234987354284503,-0.42746025388277825,0.07731498329803281,-0.04651550312488942,-0.6829800289305133,-1.6706815143541913,0.3240922748030571,5922,127483,75,38.72,21,14.561648258353172,0.999534,0.01023283,-0.9953726,0.75002104,8.827728042007559,31,30.60983594298155,8.827728042007559,-1.8906322871157095,7.4567880056826406,1.2413673284603373,0.2736595693022343,-1.3358963679613223,0.3730703755637063,-0.0846292380457258,-0.18674820735756387,-0.5029385010458856,0.08707228872601053,-0.276517625223599,-0.6342691700367118,-1.2148211413463215,0.24710606884115255,0.0011012989583196356,-0.0036699198821007095,-0.008244701043179538,0.0025797224860969505,-0.12957659886799008,-0.4366531987895741,-0.5039192347057688,0.07160109568267593,0.0011012989583196356,-0.12690149186113725,-0.5029385010458856,0.08139742098275224,0.24368669563067102,-0.7229646131298967,-2.3314548758806337,0.37312001571717945,5571,133000,67,32.25806451612903,9,15.550060142888533,133000,0.004750599999624683,21.045362100003786,1.0603100999996968,2.2872772000000623,0.021159800000077666,17.67164920000414,0.00013239999998404528,3836.8123136000845,8.280000020022271e-05,1621.630859375,5.842274188995361,22.960716,5.2095623,-6.1408944,7.538096,-1936071.2,2349600.5,1854460.4,0.033771392,377954.44,2334830.2,1802401.4,811998.75,351641.38,2353145.8,1803396.8,798597.6,354251.8,41389810000.0,42147390000.0,132000
132,0.992791,0.012078086,-0.92898166,0.67223775,11.34653555605268,29,19.45327058674185,11.34653555605268,4.085155182978716,4.12173523405642,1.0468957454949135,0.3460037130657495,-0.5720163993421735,0.3193011586472756,-0.11775126120890023,-0.17094611015900416,-0.40117115579354645,0.05695610741604968,-0.25122049532286944,-0.5144431878060879,-1.1129428221920006,0.1985107802708935,0.0007620268062627849,-0.0037175287531509404,-0.008729803069028003,0.0027947242308405344,-0.42699854898834483,-0.4540505774150021,-0.47357550788933717,0.010750304562779301,0.0007620268062627849,-0.10727502127825021,-0.40117115579354645,0.0607617315016764,0.04934763596351095,-0.6512839898435888,-1.5716203259710015,0.31931806559751724,5951,128434,60,32.793103448275865,19,9.44084782262632,0.9987509,0.0059231683,-0.9965513,0.750573,8.14640208699306,33,23.10729077485233,8.14640208699306,0.31531530882203,5.4909157836296,1.2585082607876774,0.268831268870771,-1.2704908079683086,0.35714811012890163,-0.10905799545917684,-0.17652215234499746,-0.3653092328836995,0.06540603135769846,-0.2962107625329689,-0.6532546516031836,-1.263973460412897,0.23294073004679985,0.001316572581034613,-0.0035313213776370003,-0.008250360391536288,0.0029870193598678803,-0.25730043673490066,-0.4303389120531197,-0.5108172111196836,0.06664799133235257,0.001316572581034613,-0.11359134922456718,-0.3653092328836995,0.0689814169424661,0.26019705051298114,-0.7277883618381149,-2.269627687710454,0.35719255070743505,5604,134000,57,30.303030303030305,15,12.20651800172164,134000,0.0048762000001261185,21.48331799999687,1.0517305999997006,2.408502600000247,0.0075899000003119,18.0103790999965,0.0001526999999441614,3859.2836429000845,8.690000004207832e-05,1663.379150390625,11.072877883911133,23.404902,4.507015,-4.7104616,6.2576156,-1957739.0,2350829.8,1895495.6,1070891.5,291981.03,2262892.2,1843888.2,875037.75,326598.1,2253689.0,1841557.5,912230.9,326855.75,16035614000.0,15309791000.0,133000
133,0.99270356,0.024097014,-0.9188141,0.66180384,25.201268908150993,17,35.57631654095535,25.201268908150993,13.308121870383955,5.976392614455959,1.159444578707557,0.4376114110710591,-0.6527751606165632,0.2786000704918103,-0.17997846224658176,-0.2577348107503873,-0.5328099285581869,0.07542292277270414,-0.22635985577972723,-0.6292598563502363,-1.4901069764200192,0.27489886468025504,0.0008631047613408267,-0.0034920996998059487,-0.00846093019495391,0.0026797966747240743,-0.43062903141963116,-0.4550903852685789,-0.47358488841479796,0.013422330137090226,0.0008631047613408267,-0.14753430057611328,-0.5328099285581869,0.07928380170441016,0.15976852375302816,-0.559757198704853,-1.6523741557656988,0.27850960034277844,5968,129413,80,57.588235294117645,43,9.318285777276293,0.9994638,0.042584807,-0.99021244,0.73128265,19.402575629360307,19,49.004128253350544,19.402575629360307,-1.499132133805831,13.450767897944631,1.3676695678098079,0.3686489369578458,-0.9538966229329137,0.37070605280525976,-0.124316382827087,-0.26498956205368446,-0.672648833584066,0.11986162470272314,0.16580354775117684,-0.5984114370036578,-1.5260136967057136,0.40546874647188536,0.0016603603640020588,-0.004043665719379077,-0.008043424748481473,0.0031442003981773147,-0.32890789968279444,-0.441317506007433,-0.5147779140056272,0.050556918030405934,0.0016603603640020588,-0.15511481299916693,-0.672648833584066,0.10017272641343063,0.3677132842479225,-0.6281315364081165,-1.9497806384930638,0.3704841213665979,5623,135000,84,52.63157894736842,23,16.689771611807444,135000,0.00511770000002798,21.20063869998785,1.0915117000004102,2.3338645999997425,0.006485100000190869,17.763478599988048,0.00010919999976977124,3881.43047540007,7.179999965956085e-05,1721.393798828125,-3.3414270877838135,23.116442,6.44846,-5.6265287,7.0081034,-1996431.2,2780755.2,1817635.0,-0.19681771,639207.4,2738298.2,1834743.0,531155.44,490501.12,2741768.5,1834260.5,531878.25,488453.9,90471780000.0,92337635000.0,134000
134,0.9903742,0.014885358,-0.8965471,0.65237296,13.011029404701306,19,24.147115897037647,13.011029404701306,7.060067229619273,4.480942715757982,0.9553253092978484,0.24895222425913874,-0.6928600965495518,0.29566605133036655,-0.19414415595010867,-0.3126905296109437,-0.48575765754745936,0.08942669687573468,-0.4415678083478855,-0.9135805634647343,-1.2199817674884081,0.20859073677112983,0.0009881587173027387,-0.0033722935311817645,-0.008521398460667975,0.003041943639051767,-0.4254757016576993,-0.45382328853185466,-0.47002740519193004,0.012095864072428008,0.0009881587173027387,-0.16387759587900375,-0.48575765754745936,0.09904222026685869,-0.044653971639614654,-0.7484929034960119,-1.6909658032412938,0.2957981235750607,5987,130406,73,52.26315789473684,38,9.025356708291998,0.99878937,0.0153204175,-0.991491,0.7381455,10.740420219795984,24,33.723456853274264,10.740420219795984,-0.9381935189760844,7.850451414033122,1.21969105418161,0.25777008527510364,-1.1119201398472678,0.36031604780732374,-0.07347180165675861,-0.246677538386414,-0.6119223585543929,0.1224948552556542,-0.25597913458398625,-0.8256668313669011,-1.5718353128695433,0.3484897435544063,0.0013102086421702605,-0.003592373372193168,-0.008548110279568604,0.0027708898193293256,-0.1554947386709239,-0.4043274605370537,-0.4970678842075605,0.08315368177801241,0.0013102086421702605,-0.15261110942616563,-0.6119223585543929,0.10223549694152075,0.22084248395398687,-0.7389593540955518,-2.1113152485470663,0.3603336527951169,5647,136000,80,41.666666666666664,8,19.132578382318354,136000,0.004802899999958754,21.503938499997275,1.1471344999999928,2.27248550000013,0.018421300000227347,18.060857999997552,0.0001384999995934777,3903.9025972000677,9.779999982129084e-05,1791.408447265625,3.5864696502685547,22.397205,5.5212145,-4.866717,5.341944,-2164300.5,2461575.2,1821762.5,0.065960735,740411.9,2454517.0,1912378.8,655339.6,467870.84,2451486.0,1912564.2,688033.7,465264.84,176658380000.0,177105440000.0,135000
135,0.9928015,0.0134763615,-0.9077203,0.67438084,13.326139622614024,19,26.870424570669066,13.326139622614024,3.1719035644157323,6.171087860464736,0.9499150566262675,0.2728412207216233,-0.8398539175695106,0.3197343349908392,-0.16486181521113646,-0.2830796098111052,-0.5037073272156386,0.09464764726649147,-0.45812457829520065,-0.8948164092177243,-1.4449623011354717,0.2870667681203013,0.0007062697192016095,-0.0036148453308898123,-0.007921866740494473,0.002343048039139129,-0.4287427075052593,-0.449539591184158,-0.4690260537828035,0.01079114660400242,0.0007062697192016095,-0.15487917353480782,-0.5037073272156386,0.09261465773046637,-0.04884133024983875,-0.7244289524493649,-1.8382375440305396,0.3197660963372923,6006,131334,77,48.8421052631579,31,11.504064077738317,0.9994484,0.010242304,-0.9938787,0.73156357,12.003487858844743,26,33.94681251861266,12.003487858844743,3.9055960879859644,6.474507826100032,1.183694554546448,0.31209068432996334,-1.1811198734595905,0.3479048624994389,-0.11296199888559223,-0.21078192518982314,-0.4006736481632223,0.07448792628872375,-0.11641610273630323,-0.7590597828413733,-1.2342737424198003,0.29185646188841863,0.0018030454428979636,-0.003161836362707202,-0.0084304984402215,0.002589623958023197,-0.1809445436639866,-0.38201098766036345,-0.4953325537529736,0.08639887830952696,0.0018030454428979636,-0.12492343673858787,-0.4006736481632223,0.07372956591511569,0.18634116385278335,-0.6846975743672962,-2.179645136292232,0.347829969561472,5673,137000,81,38.46153846153846,19,13.44284416228938,137000,0.004939100000228791,21.53774890001023,1.137335500000063,2.423051800000394,0.006305100000190578,17.965885600008733,0.00015370000028269715,3926.392024400085,7.810000033714459e-05,1909.4375,-2.526951313018799,23.68521,6.334493,-6.1015944,7.1462574,-2074851.0,2537696.0,1969912.9,0.41355127,523604.16,2484300.0,1959463.2,1053240.2,422387.28,2486615.8,1959343.2,1018986.75,421126.66,93315900000.0,92483560000.0,136000
136,0.9928638,0.02684794,-0.9290436,0.73768294,18.93209696845616,16,26.14096988740608,18.93209696845616,11.728178165412952,3.8164742125686755,0.9421099514925166,0.3059732843386854,-0.6367819023257204,0.25727262655357025,-0.18668119119217022,-0.34191173260233776,-0.6351862605990329,0.12317879979068341,-0.37016404617828264,-0.816566472986699,-1.523621123713903,0.25293181750027727,0.0009409071152817925,-0.0035869328403012692,-0.008055517285611963,0.002482853050658975,-0.42643625941596125,-0.45001008003191906,-0.4695679099128504,0.013528458996940954,0.0009409071152817925,-0.18262985730131395,-0.6351862605990329,0.11629987024091248,-0.05764855404558934,-0.6907573341460441,-1.6364746208911845,0.25748996976316624,6022,132324,96,61.875,36,17.13138567075063,0.999589,0.01831383,-0.9934342,0.7588703,11.770736401144632,19,29.47432694657443,11.770736401144632,-13.162411595590182,10.458391362150456,1.2293477564642625,0.22364399162174795,-1.6433904730475228,0.39009326420414514,-0.11607969314516384,-0.32509431613721756,-0.8031274980695587,0.17938414606927752,-0.25274920201027484,-0.9475413260760326,-2.147649932397605,0.48150656891425436,0.0006242672160918588,-0.0030896730772287627,-0.007069547293513442,0.002622034995156777,-0.2321951287473679,-0.428298074507561,-0.5054887886306995,0.07102377037707464,0.0006242672160918588,-0.18054725380411468,-0.8031274980695587,0.1356385639919053,0.2334328075239856,-0.7728986906831171,-2.6377188164389413,0.3899419758769084,5692,138000,88,52.63157894736842,19,18.42826926309796,138000,0.005324100000052567,21.30399250000528,1.0716527999998107,2.368305500000133,0.01037899999982983,17.848077900005592,0.00015010000015536207,3948.6574580000874,0.00010309999970559147,1901.738525390625,5.2292633056640625,21.38179,5.3074307,-9.105174,7.113532,-2283335.0,2561116.0,2129617.2,0.3757062,430678.56,2615201.8,2089916.0,1037488.2,416297.22,2621415.5,2092296.5,1082844.4,413377.47,47466746000.0,47615950000.0,137000
137,0.99153143,0.019205917,-0.8902681,0.6397973,15.822334194581469,17,25.868767754396682,15.822334194581469,8.142940235740646,5.373534886466904,0.9092927383111099,0.2819493514757704,-0.8694159137343545,0.28503336868867885,-0.1737426083716855,-0.3207591693601528,-0.47522822944922416,0.09584542215847507,-0.4741809342227246,-0.8542802921021085,-1.2316781818597078,0.25023572522462567,0.0011702173693479358,-0.0030940696497758317,-0.006917539349116534,0.002378000294422736,-0.4216352912147972,-0.4492238364964814,-0.46818640936200273,0.014373812253593165,0.0011702173693479358,-0.16887346820910795,-0.47522822944922416,0.10196408251284649,-0.08716686360008691,-0.7155923921435966,-1.8667228838538308,0.28523041140658834,6039,133278,80,56.11764705882353,38,11.38565843476255,0.9989013,0.026347531,-0.9906905,0.7175482,14.476863273355757,20,43.662782832963366,14.476863273355757,-4.569373783755836,10.55667778154396,1.4847282943943094,0.2895372654671151,-0.9852549243243425,0.36801259655911195,-0.11573201183486152,-0.2825941814241431,-0.6068946436135362,0.11923899682064294,0.012290814099012032,-0.8532220755227288,-1.3963137220530177,0.3462508414955093,0.0011949748066580226,-0.002998408360855998,-0.008775130535341045,0.003168607940609596,0.03085044053345671,-0.4189942220266271,-0.5010337368556327,0.1121164168002667,0.0011949748066580226,-0.15897044180316208,-0.6068946436135362,0.10368543295940424,0.48695122172623395,-0.7073693170987504,-1.9828698444636552,0.3678645243789602,5712,139000,80,50.0,18,16.291101865742537,139000,0.007353200000125071,22.24729799999477,1.0949749000001248,2.3367701000001944,0.008950599999934639,18.799016899994967,0.00014919999966878095,3971.9117762000824,8.309999975608662e-05,1986.4942626953125,-3.9338555335998535,22.105644,6.518013,-5.325305,7.193261,-2303667.8,2656591.8,2238918.0,742295.3,436503.78,2675815.5,2171154.0,672686.2,487007.34,2675622.0,2169724.5,668748.9,483891.94,24702112000.0,23922340000.0,138000
