Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_dist Max,evaluation/env_infos/final/reward_dist Mean,evaluation/env_infos/final/reward_dist Min,evaluation/env_infos/final/reward_dist Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_dist Max,evaluation/env_infos/initial/reward_dist Mean,evaluation/env_infos/initial/reward_dist Min,evaluation/env_infos/initial/reward_dist Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Min,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_dist Max,evaluation/env_infos/reward_dist Mean,evaluation/env_infos/reward_dist Min,evaluation/env_infos/reward_dist Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_dist Max,exploration/env_infos/final/reward_dist Mean,exploration/env_infos/final/reward_dist Min,exploration/env_infos/final/reward_dist Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_dist Max,exploration/env_infos/initial/reward_dist Mean,exploration/env_infos/initial/reward_dist Min,exploration/env_infos/initial/reward_dist Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Min,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_dist Max,exploration/env_infos/reward_dist Mean,exploration/env_infos/reward_dist Min,exploration/env_infos/reward_dist Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls 
288,0.10098975,0.00042292438,-0.079919174,0.009555451,-159.11645513981426,1,-159.11645513981426,-159.11645513981426,-159.11645513981426,0.0,-0.12847560826852814,-0.15911645513981415,-0.1819795470457055,0.004781351015896113,-0.0,0.0,-0.0,0.0,-0.15974445288767505,-0.15974445288767505,-0.15974445288767505,0.0,-0.001598427,-0.001598427,-0.001598427,0.0,-0.1803811200899534,-0.1803811200899534,-0.1803811200899534,0.0,-0.0,-0.00018297097,-0.020397838,0.0014100469,-0.12812241139985517,-0.15893348416565362,-0.1803811200899534,0.004809269901748189,289,289000,1000,1000.0,1000,0.0,0.32935727,-8.573532e-05,-0.34446123,0.108409494,-87.73637369713795,1,-87.73637369713795,-87.73637369713795,-87.73637369713795,0.0,-0.025154541579527966,-0.08773637369713794,-0.4727600302654946,0.03874540537521086,-0.008159549,-0.008159549,-0.008159549,0.0,-0.06115167808114973,-0.06115167808114973,-0.06115167808114973,0.0,-0.19096541,-0.19096541,-0.19096541,0.0,-0.24557002777490497,-0.24557002777490497,-0.24557002777490497,0.0,-2.7659503e-08,-0.023505248,-0.23730704,0.03320546,-0.018899840823664853,-0.06423112359183208,-0.24557002777490497,0.015400248947791587,290,290000,1000,1000.0,1000,0.0,290000,0.004864599999564234,23.255062700030066,1.0998192999995808,2.3922130999999354,0.006096800000705116,19.751930400030687,8.679999973537633e-05,7401.224167000096,5.1699999858101364e-05,0.017154887318611145,-0.016970127820968628,3.7776024,1.9958258,-2.1914797,0.966788,11.875389,-7.3122325,-11.845811,-19.847612,3.142765,-7.3964376,-11.9064865,-19.974752,3.148153,-7.4838266,-11.881807,-19.638243,3.134791,0.01226221,0.0125007685,289000
289,0.176127,-0.00039266556,-0.50014716,0.023898272,-17.528917552806877,1,-17.528917552806877,-17.528917552806877,-17.528917552806877,0.0,-0.012666497817066438,-0.017528917552806885,-0.8474630034717263,0.042312166888376725,-0.0,0.0,-0.0,0.0,-0.012666498495601216,-0.012666498495601216,-0.012666498495601216,0.0,-0.5002944,-0.5002944,-0.5002944,0.0,-0.3471686161311807,-0.3471686161311807,-0.3471686161311807,0.0,-0.0,-0.0011425632,-0.5002944,0.016934274,-0.012666497817059332,-0.016386354232272096,-0.3471686161311807,0.030887253935452507,290,290000,1000,1000.0,1000,0.0,0.40564987,0.00042428996,-0.39964697,0.10472231,-321.50738013793796,1,-321.50738013793796,-321.50738013793796,-321.50738013793796,0.0,-0.04240976744033685,-0.3215073801379374,-0.6253958813120122,0.037759368316243755,-0.0007811141,-0.0007811141,-0.0007811141,0.0,-0.3015752408346281,-0.3015752408346281,-0.3015752408346281,0.0,-0.0058080563,-0.0058080563,-0.0058080563,0.0,-0.03660171110816589,-0.03660171110816589,-0.03660171110816589,0.0,-2.7137332e-09,-0.021933885,-0.32910368,0.03350773,-0.03660171110816589,-0.2995734941576626,-0.3073792425332513,0.024395807561494606,291,291000,1000,1000.0,1000,0.0,291000,0.004758799999763141,22.565836200015838,1.0325674000005165,2.3493062999996255,0.010808400000314577,19.168093800015413,0.0001731000002109795,7424.785041300132,0.0001283999999941443,0.01690858043730259,0.07927656173706055,8.5779295,2.0194309,-1.9466817,1.4228467,12.764145,-6.8714037,-12.798574,-37.444473,5.374933,-6.970148,-12.800369,-37.489094,5.4022765,-6.9386806,-12.817497,-37.641895,5.419659,0.005178579,0.011047918,290000
290,0.33594185,0.00053087185,-0.24737978,0.022720667,-287.581628903139,1,-287.581628903139,-287.581628903139,-287.581628903139,0.0,-0.18896774853006254,-0.2875816289031395,-0.45044935231519995,0.01051894155655659,-0.0,0.0,-0.0,0.0,-0.28707374222737403,-0.28707374222737403,-0.28707374222737403,0.0,-0.22571377,-0.22571377,-0.22571377,0.0,-0.10168127009070076,-0.10168127009070076,-0.10168127009070076,0.0,-0.0,-0.001033021,-0.22571377,0.01033987,-0.10168127009070076,-0.2865486079555825,-0.3464103390213448,0.013875128266486658,291,291000,1000,1000.0,1000,0.0,0.27260697,0.00030136135,-0.28132033,0.08795778,-96.43622735280618,1,-96.43622735280618,-96.43622735280618,-96.43622735280618,0.0,-0.056897453320145404,-0.09643622735280616,-0.38908865505812745,0.031156568538591188,-4.9371276e-05,-4.9371276e-05,-4.9371276e-05,0.0,-0.07811566483320832,-0.07811566483320832,-0.07811566483320832,0.0,-0.106336884,-0.106336884,-0.106336884,0.0,-0.2675440650059037,-0.2675440650059037,-0.2675440650059037,0.0,-2.058303e-08,-0.015473326,-0.15828227,0.022024134,-0.05595161066989208,-0.08096290183195057,-0.2675440650059037,0.016753190514247226,292,292000,1000,1000.0,1000,0.0,292000,0.008825099999739905,22.37686640000993,1.195988600000419,2.2367543999998816,0.006485200000497571,18.928572400009216,0.0001449999999749707,7448.147097900145,9.57000002017594e-05,0.01690860465168953,-0.23785646259784698,3.3134608,1.9417009,-2.7582302,1.1925949,12.0657215,-6.978662,-12.092046,-25.575089,3.3843105,-7.0108857,-12.089026,-25.056744,3.3537788,-6.88928,-12.07302,-26.236265,3.4329457,0.008900132,0.018588305,291000
291,0.10146863,-0.00030308383,-0.34002537,0.016777756,-41.9005741755286,1,-41.9005741755286,-41.9005741755286,-41.9005741755286,0.0,-0.03685033522550785,-0.04190057417552859,-0.4986660968404028,0.025160805774223242,-0.0,0.0,-0.0,0.0,-0.0388837158989352,-0.0388837158989352,-0.0388837158989352,0.0,-0.23123449,-0.23123449,-0.23123449,0.0,-0.26743160596897336,-0.26743160596897336,-0.26743160596897336,0.0,-0.0,-0.00056316995,-0.23123449,0.007965652,-0.031048282494039653,-0.04133740415872297,-0.26743160596897336,0.01967677494892333,292,292000,1000,1000.0,1000,0.0,0.36758876,-0.00048503117,-0.447089,0.10878628,-70.92160133070017,1,-70.92160133070017,-70.92160133070017,-70.92160133070017,0.0,-0.04277868210275213,-0.07092160133070011,-0.5676579394173411,0.04516717657407236,-0.0071900333,-0.0071900333,-0.0071900333,0.0,-0.04513820166955887,-0.04513820166955887,-0.04513820166955887,0.0,-0.27994385,-0.27994385,-0.27994385,0.0,-0.2877140858006266,-0.2877140858006266,-0.2877140858006266,0.0,-2.8138203e-10,-0.023669377,-0.39977708,0.03629618,-0.04250300161885958,-0.04725222474104271,-0.2877140858006266,0.021853180796599418,293,293000,1000,1000.0,1000,0.0,293000,0.006474100000559702,24.137914599992655,1.180895800000144,2.5411175999997795,0.013166899999305315,20.39601049999237,0.00012250000054336851,7473.320992600132,0.00012719999995169928,0.016907306388020515,-0.11544565111398697,3.286717,1.9717045,-1.4685268,0.9805714,12.561548,-7.122679,-12.524137,-22.492464,3.489243,-7.2832603,-12.572619,-22.434858,3.4678698,-7.1792374,-12.558154,-22.452265,3.4812727,0.015273354,0.008851765,292000
292,0.75655794,0.00037533158,-0.24762407,0.041062415,-78.0160718091341,1,-78.0160718091341,-78.0160718091341,-78.0160718091341,0.0,-0.07171727059271078,-0.07801607180913402,-1.5335394890385081,0.06960438853632273,-0.0,0.0,-0.0,0.0,-0.07210225253350429,-0.07210225253350429,-0.07210225253350429,0.0,-1.1447599,-1.1447599,-1.1447599,0.0,-0.38877959562114983,-0.38877959562114983,-0.38877959562114983,0.0,-0.0,-0.0033725263,-1.1447599,0.04927467,-0.0717059069594046,-0.07464354580144691,-0.38877959562114983,0.024236952042828653,293,293000,1000,1000.0,1000,0.0,0.68539023,-0.0054533533,-0.4415598,0.130188,-126.17850238539027,1,-126.17850238539027,-126.17850238539027,-126.17850238539027,0.0,-0.020747363688539383,-0.12617850238539013,-1.1751557697830248,0.07583234274839845,-0.015027277,-0.015027277,-0.015027277,0.0,-0.09360246578150824,-0.09360246578150824,-0.09360246578150824,0.0,-0.2982489,-0.2982489,-0.2982489,0.0,-0.28782164591285436,-0.28782164591285436,-0.28782164591285436,0.0,-1.9297659e-08,-0.033957314,-0.9395195,0.05732285,-0.010486246423104507,-0.0922211902635911,-0.32017443396737094,0.038721154595222636,294,294000,1000,1000.0,1000,0.0,294000,0.005667600000379025,24.48617380000087,1.3745686000002024,2.6269342000005054,0.011100300000180141,20.467629599998872,0.00016200000027311035,7498.838615400115,0.00011150000045745401,0.01687939278781414,0.4314779043197632,3.4284415,2.1057115,-2.2028513,1.0586004,11.901875,-4.581586,-11.889241,-21.939392,3.2931242,-4.729316,-11.881064,-22.007116,3.3107715,-4.736374,-11.890312,-21.947023,3.3034897,0.0055772974,0.014587622,293000
293,0.10875437,-0.0006858544,-0.3528455,0.01818106,-160.57362491291218,1,-160.57362491291218,-160.57362491291218,-160.57362491291218,0.0,-0.0740731340344272,-0.160573624912912,-0.47228898844904443,0.014208215427062678,-0.0,0.0,-0.0,0.0,-0.1609718034669343,-0.1609718034669343,-0.1609718034669343,0.0,-0.24899988,-0.24899988,-0.24899988,0.0,-0.22328910968489193,-0.22328910968489193,-0.22328910968489193,0.0,-0.0,-0.0006620427,-0.24899988,0.008302454,-0.0734688653628858,-0.15991158226038849,-0.22328910968489193,0.010645060310069444,294,294000,1000,1000.0,1000,0.0,0.3836059,0.00046626793,-0.43491805,0.12645818,-205.30815898715758,1,-205.30815898715758,-205.30815898715758,-205.30815898715758,0.0,-0.11731494127185033,-0.20530815898715765,-0.5556573622972185,0.047094328850143224,-0.0048188423,-0.0048188423,-0.0048188423,0.0,-0.17588159218428928,-0.17588159218428928,-0.17588159218428928,0.0,-0.05677619,-0.05677619,-0.05677619,0.0,-0.15936051174362098,-0.15936051174362098,-0.15936051174362098,0.0,-2.0293811e-08,-0.03198378,-0.3783074,0.046381567,-0.11712578660071073,-0.17332437970003883,-0.17849113417057727,0.007995036889467668,295,295000,1000,1000.0,1000,0.0,295000,0.00629540000045381,24.302538199999617,1.3467442999999548,2.8459796000006463,0.0067248000004838104,20.09652659999847,0.00018929999987449264,7524.152912600118,7.819999973435188e-05,0.016789784654974937,0.8033726811408997,3.5438623,2.1965685,0.16701043,0.7950785,11.803619,-7.5312595,-11.810335,-21.02837,3.0887592,-7.514654,-11.829731,-21.904587,3.1519454,-7.4938498,-11.782219,-20.60227,3.076504,0.031108677,0.012209034,294000
294,0.22698459,0.00037633927,-0.29923669,0.024161885,-215.29577623718384,1,-215.29577623718384,-215.29577623718384,-215.29577623718384,0.0,-0.07120944465359128,-0.21529577623718396,-0.40010564123598635,0.017066046370895177,-2.842171e-14,-2.842171e-14,-2.842171e-14,0.0,-0.21631530264391483,-0.21631530264391483,-0.21631530264391483,0.0,-0.10304403,-0.10304403,-0.10304403,0.0,-0.12410348114420547,-0.12410348114420547,-0.12410348114420547,0.0,-0.0,-0.0011678764,-0.17908515,0.010692688,-0.06943184393167931,-0.21412789982532285,-0.22485332158900953,0.016021177804559385,295,295000,1000,1000.0,1000,0.0,0.3805058,0.0007946497,-0.4393849,0.12745695,-279.95427491497895,1,-279.95427491497895,-279.95427491497895,-279.95427491497895,0.0,-0.008279536945453076,-0.279954274914979,-0.6609639055368094,0.0607622514638512,-0.050902635,-0.050902635,-0.050902635,0.0,-0.2515877918093226,-0.2515877918093226,-0.2515877918093226,0.0,-0.12829226,-0.12829226,-0.12829226,0.0,-0.10772070227147329,-0.10772070227147329,-0.10772070227147329,0.0,-2.9107923e-08,-0.03249181,-0.38611823,0.04657655,-0.008152617252697116,-0.24746246470352343,-0.27484567233292145,0.038155883157829994,296,296000,1000,1000.0,1000,0.0,296000,0.012593399999786925,23.876771299999746,1.2059606999991956,2.480926200000795,0.023498700000345707,20.153543599999466,0.00014620000001741573,7549.0583534001125,0.00010250000013911631,0.016916999593377113,0.10601970553398132,3.5635355,2.0259888,-2.5157044,1.116212,11.600013,-6.618489,-11.583706,-20.804722,3.5414093,-6.791979,-11.59074,-20.681356,3.5335462,-6.6522813,-11.541985,-20.71059,3.5003936,0.009016683,0.010083643,295000
295,0.29376483,0.0004356491,-0.09927215,0.017698765,-225.23399761347935,1,-225.23399761347935,-225.23399761347935,-225.23399761347935,0.0,-0.05655266584267741,-0.22523399761347918,-0.3259782050906839,0.022219178715248557,-0.0,0.0,-0.0,0.0,-0.22884160281060645,-0.22884160281060645,-0.22884160281060645,0.0,-0.17259555,-0.17259555,-0.17259555,0.0,-0.15338265944115542,-0.15338265944115542,-0.15338265944115542,0.0,-0.0,-0.00062687206,-0.17259555,0.007377157,-0.05502602696189944,-0.22460712552723897,-0.22884666208573776,0.023199880788465875,296,296000,1000,1000.0,1000,0.0,0.38951188,0.00024889782,-0.35201842,0.10973557,-223.26273492966646,1,-223.26273492966646,-223.26273492966646,-223.26273492966646,0.0,-0.13035726029611513,-0.22326273492966653,-0.5061750399063567,0.037709344168549555,-0.032317605,-0.032317605,-0.032317605,0.0,-0.20054280977932412,-0.20054280977932412,-0.20054280977932412,0.0,-0.028974675,-0.028974675,-0.028974675,0.0,-0.13866490678043267,-0.13866490678043267,-0.13866490678043267,0.0,-7.8785615e-07,-0.024083916,-0.30343893,0.036777195,-0.129157487317708,-0.1991788208375774,-0.2038368520916688,0.012200087483058617,297,297000,1000,1000.0,1000,0.0,297000,0.010379399999692396,24.62513370000761,1.1427557000006345,2.584526600000572,0.00840150000021822,20.87892560000637,8.940000043367036e-05,7574.736092500107,5.5499999689345714e-05,0.016527347266674042,0.5705181360244751,3.5105839,2.1390576,-1.5096171,0.9592023,11.315921,-6.131968,-11.2990265,-21.590126,2.9837215,-6.118973,-11.302113,-21.4814,2.9625013,-6.1422343,-11.286954,-21.43604,2.968925,0.0088395085,0.010237414,296000
296,0.33569503,-0.00056801096,-0.32829365,0.027504174,-44.64809470344251,1,-44.64809470344251,-44.64809470344251,-44.64809470344251,0.0,-0.018773172610651753,-0.04464809470344246,-0.5433036969241793,0.04196500801887182,-0.0,0.0,-0.0,0.0,-0.0397175098603304,-0.0397175098603304,-0.0397175098603304,0.0,-0.21555348,-0.21555348,-0.21555348,0.0,-0.3277502195176776,-0.3277502195176776,-0.3277502195176776,0.0,-0.0,-0.0015136047,-0.2253823,0.0143443225,-0.018771635736159194,-0.043134489853136074,-0.3283113262285983,0.032413541148767246,297,297000,1000,1000.0,1000,0.0,0.4265268,0.00051357853,-0.5039673,0.14130811,-305.0254222693374,1,-305.0254222693374,-305.0254222693374,-305.0254222693374,0.0,-0.12943558517906573,-0.3050254222693379,-0.8163049324162207,0.0576771888788403,-0.0048692496,-0.0048692496,-0.0048692496,0.0,-0.2688587545046934,-0.2688587545046934,-0.2688587545046934,0.0,-0.16476817,-0.16476817,-0.16476817,0.0,-0.08995445404154881,-0.08995445404154881,-0.08995445404154881,0.0,-9.234213e-09,-0.039936498,-0.50796604,0.057403848,-0.08995445404154881,-0.2650889256171163,-0.32105414336723903,0.013873968493257118,298,298000,1000,1000.0,1000,0.0,298000,0.009119100000134495,24.230052600003546,1.0838939999994182,2.3733686000005036,0.010780699999486387,20.752568200004134,0.00018499999987398041,7600.021979000123,0.00013699999999516876,0.016778867691755295,0.5457754731178284,3.575769,2.1335187,-1.6112413,0.8820575,11.795582,-6.051956,-11.80932,-21.918047,3.698456,-6.112999,-11.732312,-21.211964,3.6456146,-5.954936,-11.81364,-22.305523,3.7773538,0.028232923,0.043654606,297000
297,0.25333968,0.00044602598,-0.45702004,0.030430883,-307.26652531303506,1,-307.26652531303506,-307.26652531303506,-307.26652531303506,0.0,-0.08756711500205214,-0.30726652531303555,-0.7305754432627996,0.022616298290515865,-0.0,0.0,-0.0,0.0,-0.3076575337071836,-0.3076575337071836,-0.3076575337071836,0.0,-0.039842337,-0.039842337,-0.039842337,0.0,-0.060495045753407056,-0.060495045753407056,-0.060495045753407056,0.0,-0.0,-0.0018524752,-0.41773465,0.01896224,-0.060495045753407056,-0.30541405021062706,-0.31701789628756194,0.021204011428474112,298,298000,1000,1000.0,1000,0.0,0.49063274,-0.00085267826,-0.4032459,0.14199871,-209.333215886297,1,-209.333215886297,-209.333215886297,-209.333215886297,0.0,-0.0730876846111354,-0.20933321588629725,-0.6520790894447017,0.05612205520378035,-0.0072330115,-0.0072330115,-0.0072330115,0.0,-0.17471944440436135,-0.17471944440436135,-0.17471944440436135,0.0,-0.32265332,-0.32265332,-0.32265332,0.0,-0.23051106416219885,-0.23051106416219885,-0.23051106416219885,0.0,-8.467043e-08,-0.04032872,-0.48144102,0.054481972,-0.06885914903720586,-0.16900449533521766,-0.23051106416219885,0.011511153504391006,299,299000,1000,1000.0,1000,0.0,299000,0.007192100000793289,25.45210919998408,1.364059599999564,2.7732366000000184,0.018136699999558914,21.289113599984375,0.00019939999947382603,7626.520059700104,0.0001712000002953573,0.016753988340497017,0.06573432683944702,3.4466672,2.0160754,-1.2046691,0.98236275,11.360512,-6.5024333,-11.331745,-20.997551,3.5531926,-6.5396376,-11.376707,-21.178146,3.555276,-6.526581,-11.280905,-21.083508,3.5605369,0.010654022,0.012148607,298000
298,0.1674593,-0.0006249319,-0.3501697,0.020680511,-175.9681522580612,1,-175.9681522580612,-175.9681522580612,-175.9681522580612,0.0,-0.08707166879535555,-0.17596815225806148,-0.4306998474719807,0.013041978573059368,-0.0,0.0,-0.0,0.0,-0.17597434897761552,-0.17597434897761552,-0.17597434897761552,0.0,-0.24523757,-0.24523757,-0.24523757,0.0,-0.1854622734906956,-0.1854622734906956,-0.1854622734906956,0.0,-0.0,-0.0008561483,-0.24523757,0.010016068,-0.08706829448997644,-0.17511200391574863,-0.189559331761892,0.008213195307026471,299,299000,1000,1000.0,1000,0.0,0.26866034,0.00056624395,-0.29558975,0.08649973,-108.17817151102702,1,-108.17817151102702,-108.17817151102702,-108.17817151102702,0.0,-0.07878845498678747,-0.10817817151102704,-0.3033790189173529,0.032047968911186525,-0.003822482,-0.003822482,-0.003822482,0.0,-0.0851753989041816,-0.0851753989041816,-0.0851753989041816,0.0,-0.0024900872,-0.0024900872,-0.0024900872,0.0,-0.2083661237494953,-0.2083661237494953,-0.2083661237494953,0.0,-2.5812852e-08,-0.014965045,-0.17474659,0.022086905,-0.07859854968416259,-0.09321312573663915,-0.20842234984294822,0.019916897478336665,300,300000,1000,1000.0,1000,0.0,300000,0.009136499999840453,24.779191600006925,1.2943405000005441,2.617284599999948,0.009238500000719796,20.84895580000648,0.00013330000001587905,7652.336248700121,0.00010239999937766697,0.0166978407651186,0.2979477643966675,3.6536741,2.0728037,-0.71165514,0.9753115,12.182883,-6.1240487,-12.191564,-21.461618,3.3732738,-6.245683,-12.201678,-21.604113,3.3769758,-6.185996,-12.225758,-20.668203,3.3375106,0.011056343,0.01731861,299000
299,0.5210245,0.012394883,-0.58721054,0.12705056,-166.4266002082333,1,-166.4266002082333,-166.4266002082333,-166.4266002082333,0.0,-0.014085345336538093,-0.16642660020823324,-0.992092691744541,0.11422258958365143,-0.041494213,-0.041494213,-0.041494213,0.0,-0.15053017296579826,-0.15053017296579826,-0.15053017296579826,0.0,-0.0010102945,-0.0010102945,-0.0010102945,0.0,-0.300858405061835,-0.300858405061835,-0.300858405061835,0.0,-3.4222296e-09,-0.03259096,-0.6896324,0.07337728,-0.006144422605857236,-0.13383564290417466,-0.30971223284085125,0.06502012274309434,300,300000,1000,1000.0,1000,0.0,0.30519253,0.00010538849,-0.36572722,0.101322725,-118.65354550837931,1,-118.65354550837931,-118.65354550837931,-118.65354550837931,0.0,-0.09241485876887562,-0.11865354550837928,-0.3654789178071318,0.03263685781377393,-0.015541421,-0.015541421,-0.015541421,0.0,-0.0958724936666038,-0.0958724936666038,-0.0958724936666038,0.0,-0.18628488,-0.18628488,-0.18628488,0.0,-0.1791940329966841,-0.1791940329966841,-0.1791940329966841,0.0,-2.3902658e-09,-0.020532612,-0.26751274,0.03136021,-0.09229864511721997,-0.09812093436904334,-0.1791940329966841,0.006524837391394455,301,301000,1000,1000.0,1000,0.0,301000,0.008241999999881955,25.106495399992127,1.127516000000469,2.609930699999495,0.012665500000366592,21.347766899992166,0.00020399999993969686,7678.51079670011,0.0001702999998087762,0.016671180725097656,-0.06426358222961426,3.7132092,1.9843032,-0.9653169,1.0947745,12.154906,-6.142051,-12.108522,-21.174067,3.4803722,-6.1776013,-12.126643,-21.25214,3.5018172,-6.2550344,-12.131968,-21.396591,3.4696362,0.02832273,0.03167316,300000
300,0.32239118,-0.0005309258,-0.4857306,0.03020075,-50.225322276806295,1,-50.225322276806295,-50.225322276806295,-50.225322276806295,0.0,-0.023922282864137723,-0.050225322276806414,-0.8147425234369381,0.043085550405488816,-0.0,0.0,-0.0,0.0,-0.04542637674760634,-0.04542637674760634,-0.04542637674760634,0.0,-0.4718684,-0.4718684,-0.4718684,0.0,-0.34287412763157926,-0.34287412763157926,-0.34287412763157926,0.0,-0.0,-0.0018247339,-0.4718684,0.019562082,-0.022163835713022852,-0.048400588039789715,-0.34287412763157926,0.02994589844736892,301,301000,1000,1000.0,1000,0.0,0.3273502,0.00025126172,-0.29570448,0.09176969,-47.46366152563159,1,-47.46366152563159,-47.46366152563159,-47.46366152563159,0.0,-0.009915712877352526,-0.04746366152563162,-0.5220499951650238,0.03896375177316601,-0.003221057,-0.003221057,-0.003221057,0.0,-0.02926439917594347,-0.02926439917594347,-0.02926439917594347,0.0,-0.07945898,-0.07945898,-0.07945898,0.0,-0.3089768594537186,-0.3089768594537186,-0.3089768594537186,0.0,-3.2236613e-10,-0.01684348,-0.21431623,0.023725472,-0.009734020524950173,-0.030620182929578344,-0.3089768594537186,0.027616870650479186,302,302000,1000,1000.0,1000,0.0,302000,0.009695899999314861,23.925505499989413,1.7701865999997608,3.3443035999998756,0.008639599999696657,18.792296999990867,0.00017179999940708512,7703.419991200102,0.00021100000049045775,0.016962159425020218,-0.6259216070175171,3.6109715,1.8464663,-2.2259216,1.124299,12.389945,-6.6545672,-12.446375,-20.675102,3.4339597,-6.6397557,-12.410412,-20.671602,3.4251876,-6.6564665,-12.428073,-20.752928,3.451207,0.019101229,0.018995915,301000
301,0.19993067,0.00037876758,-0.1006432,0.014644386,-34.02235298434314,1,-34.02235298434314,-34.02235298434314,-34.02235298434314,0.0,-0.016751266200322308,-0.034022352984343196,-0.3994528377332519,0.03662198477907602,-0.0,0.0,-0.0,0.0,-0.028384923546584364,-0.028384923546584364,-0.028384923546584364,0.0,-0.07994454,-0.07994454,-0.07994454,0.0,-0.31950829419277416,-0.31950829419277416,-0.31950829419277416,0.0,-0.0,-0.00042920304,-0.07994454,0.003799856,-0.012220500618446269,-0.033593149923042756,-0.31950829419277416,0.03440744163657534,302,302000,1000,1000.0,1000,0.0,0.3568092,0.00039910775,-0.39159802,0.11648542,-301.3259222205103,1,-301.3259222205103,-301.3259222205103,-301.3259222205103,0.0,-0.055629225468309236,-0.3013259222205103,-0.5840331272463055,0.05922293847390094,-0.01340503,-0.01340503,-0.01340503,0.0,-0.2846175975136958,-0.2846175975136958,-0.2846175975136958,0.0,-0.024623241,-0.024623241,-0.024623241,0.0,-0.055618275389523755,-0.055618275389523755,-0.055618275389523755,0.0,-5.5865826e-08,-0.027138023,-0.30669796,0.036528654,-0.0555666051628428,-0.2741878983008281,-0.2855554496149962,0.04574649037996487,303,303000,1000,1000.0,1000,0.0,303000,0.008696400000189897,25.02356119999513,1.0855747000005067,2.5472678000005544,0.011786700000811834,21.36883279999347,0.0011307000004308065,7729.526131100098,0.00027209999916522065,0.016678543761372566,0.927801251411438,3.3692267,2.226645,-0.3922953,0.83242625,12.338755,-6.725438,-12.300781,-22.130419,3.5058577,-6.86615,-12.358618,-22.157137,3.4934292,-6.7588983,-12.305296,-22.306213,3.53584,0.010263248,0.009813068,302000
